fM,fPt
2.1380801,2.51452
2.1043546,2.5702722
2.1040266,2.6419654
2.104804,2.6762125
2.1803439,2.5152347
2.1949174,2.6023645
2.200302,2.5163798
2.5341213,2.6986563
2.2889795,2.6793494
2.2872014,2.6600306
2.4595463,2.5320516
2.2004898,2.5754273
2.1704369,2.5617647
2.1845236,2.6033869
2.159769,2.6743095
2.1139677,2.6011112
2.163295,2.6467228
2.215085,2.6803653
2.1536584,2.5719423
2.2974508,2.5199523
2.1143339,2.553733
2.5348923,2.693893
2.1657999,2.5785367
2.3372512,2.575618
2.2853227,2.669128
2.173571,2.5140724
2.2599902,2.6244946
2.1891277,2.532248
2.1934223,2.5585887
2.2541165,2.6226218
2.3649504,2.64797
2.43167,2.6904087
2.348436,2.6784658
2.3571181,2.5598762
2.1105635,2.534363
2.533952,2.6195917
2.3945906,2.6323667
2.5165005,2.678628
2.1911418,2.682979
2.1865826,2.5718114
2.1066778,2.5607526
2.102478,2.6901946
2.1764927,2.6544893
2.2326336,2.502893
2.101372,2.5233998
2.272838,2.5598602
2.136429,2.5821145
2.2333786,2.695577
2.147381,2.6326518
2.2202666,2.5318792
2.4430583,2.5349061
2.1151857,2.5811224
2.2818618,2.6069727
2.2648456,2.5431995
2.3987784,2.6711092
2.1181135,2.5285244
2.2320604,2.6552505
2.176868,2.5254745
2.3664188,2.5359564
2.1675959,2.6706786
2.3898404,2.5913603
2.1382942,2.6424832
2.1164105,2.6031964
2.1876256,2.6961398
2.1169984,2.6786997
2.1465487,2.5645194
2.225686,2.5328367
2.5499737,2.544869
2.258511,2.5663846
2.3152752,2.576028
2.270014,2.654493
2.1102116,2.6421654
2.1966884,2.624515
2.2051487,2.551821
2.1955245,2.6739137
2.2796252,2.5585527
2.2215621,2.652858
2.2074418,2.6526003
2.288057,2.5939405
2.1913912,2.5748723
2.447305,2.6241102
2.150926,2.5330105
2.2700512,2.6064255
2.4385655,2.6905718
2.1314352,2.5021756
2.3542845,2.5254412
2.3117685,2.5585036
2.4405966,2.6470602
2.4454575,2.609191
2.1601145,2.5688667
2.272067,2.5761182
2.1148622,2.6841605
2.2023115,2.5738425
2.5166094,2.6519992
2.150033,2.5037248
2.1709979,2.6993654
2.439161,2.5892859
2.231021,2.56233
2.1132529,2.575177
2.2110746,2.6633816
2.157913,2.550103
2.1241488,2.585447
2.1184776,2.613262
2.358292,2.5744746
2.1207685,2.517801
2.1692157,2.5620942
2.160514,2.5293934
2.28664,2.507107
2.3206282,2.6698606
2.1817756,2.528896
2.1244862,2.5304465
2.1491349,2.563205
2.4929135,2.6821928
2.226711,2.508257
2.3392577,2.6920712
2.1485243,2.5026584
2.1619694,2.6134334
2.2020893,2.6580412
2.1352017,2.58128
2.2903008,2.6143131
2.4488804,2.6331663
2.3264012,2.5020254
2.225059,2.5448318
2.2097602,2.562017
2.3682547,2.6293592
2.241918,2.5907223
2.285932,2.6541111
2.1639364,2.6528287
2.1527417,2.678305
2.2337723,2.6369433
2.1974733,2.6641064
2.2724383,2.5686939
2.216797,2.694655
2.104259,2.5114946
2.2520993,2.605933
2.4023876,2.6362553
2.12724,2.6789393
2.1528127,2.5296347
2.2420304,2.6566114
2.3371136,2.6030574
2.105721,2.5752115
2.1184793,2.6787932
2.3388264,2.5440016
2.2777736,2.5574498
2.289142,2.6672127
2.241391,2.5917704
2.3714201,2.5540957
2.2800057,2.6977425
2.2229655,2.585168
2.176576,2.5783784
2.206381,2.5529501
2.3198144,2.5606005
2.1531324,2.6823604
2.2148592,2.5128777
2.4837654,2.5794742
2.2759354,2.522601
2.3059268,2.5333486
2.1742113,2.5158029
2.1342185,2.5789037
2.3641908,2.6464033
2.1352935,2.5297024
2.2520413,2.6471062
2.212534,2.690944
2.198993,2.5026383
2.1559565,2.548352
2.1832085,2.5086143
2.3456666,2.6348774
2.1110501,2.5222287
2.3516889,2.6588657
2.1848319,2.5491657
2.1758678,2.6523092
2.189216,2.547629
2.3647034,2.5496848
2.2767973,2.6882942
2.4818423,2.561511
2.3017268,2.6838415
2.2681377,2.630785
2.1931522,2.6080112
2.3795044,2.5471435
2.157266,2.6075737
2.2807949,2.598004
2.4227355,2.6933846
2.2785506,2.6247323
2.4604485,2.5606458
2.3714044,2.6887674
2.1924527,2.5880737
2.3513885,2.5140553
2.2015226,2.5814352
