fM,fPt
1.8665041,2.983804
1.8519917,2.9417195
1.7612888,2.9748747
1.7405742,2.894384
1.6733671,2.9843764
1.7748641,2.9330218
2.0592895,2.9363453
1.8691252,2.9363453
1.7328542,2.8138504
1.8523278,2.9943535
1.7176603,2.9943535
1.6745096,2.9387167
1.9501244,2.824532
1.9254562,2.8413787
1.9760623,2.8413787
1.7950649,2.9122288
1.9572642,3.1943028
1.7598614,3.1943028
1.806104,3.1165833
1.9696859,2.883913
1.7752588,2.8375044
1.8899113,2.9274852
1.9944075,2.9934876
1.7210764,2.9770203
1.7483888,2.9150193
1.820969,3.0012143
1.9363543,3.0315607
1.7987044,2.8241858
1.8526117,2.8241858
1.8504367,2.8759446
1.7831057,3.0202832
1.692772,2.9457946
1.8240606,3.1741052
1.8065267,3.134072
1.9146647,2.832742
1.9205925,3.090097
2.0289547,3.090097
1.9163358,2.851748
1.6774461,2.8502364
1.7660241,3.145247
1.794357,3.1544912
1.8720675,2.9675045
1.835321,2.9675045
1.7278258,2.8603828
1.8522425,2.971715
2.0375843,2.8715885
1.7373221,3.0823638
1.8864251,3.1103194
1.8138218,2.895751
1.7690825,3.0732732
1.7059156,2.8530211
1.8788512,2.9059844
1.8129971,3.1317673
1.7907431,2.8255973
1.8230928,3.0245304
1.6763574,2.84723
1.9490952,3.0133588
1.8022437,2.8799994
1.7562652,3.0910196
1.8086478,2.8280659
1.8503693,3.000281
2.0392573,3.0790102
1.7073009,3.1677752
1.9543625,2.9834464
1.9692549,2.922926
1.8098545,2.8015544
1.7531439,3.085722
1.9413018,3.150144
1.8580554,3.1270597
1.6806004,3.0592198
2.0449965,2.8189762
1.9212742,2.8189762
1.8874437,2.8698308
1.6878685,2.8761523
2.0100033,3.0977833
1.6898621,2.9039733
1.6938645,3.055889
1.7327422,2.9823701
1.906182,2.9364617
1.8908799,2.9832034
1.86825,2.9936829
1.7710663,2.9936829
1.7058785,3.1673212
1.7090299,3.0966527
1.7177438,2.8701153
1.7459847,3.0230594
1.7030003,3.0075326
2.0085516,2.9154968
1.8597754,2.9372072
1.7491462,2.950404
1.8455864,2.8075335
1.7579436,3.1576288
1.6757008,3.1906152
1.9389355,3.190101
1.7324172,2.861674
2.0523424,2.8680513
1.8728267,3.006899
1.8150414,2.9472806
1.8328279,2.9507978
1.9843813,2.905875
1.7544988,3.051965
1.912579,3.0342011
1.6918908,3.0564325
1.7537651,2.9127657
1.7096819,2.9203
1.7925193,2.9890525
1.67005,2.8692741
2.0072825,3.1407938
1.7054815,2.950331
1.7365199,3.0419796
1.9616638,3.144036
1.7350299,2.8125062
1.8681229,3.0324347
1.7171322,3.0032358
1.850859,3.032655
1.7638316,3.1132228
1.7055535,3.1132228
1.7553196,2.9054008
1.8318645,3.0622149
1.7998235,2.9187737
1.72379,3.135194
1.9182942,2.8113825
2.0022774,2.8113825
1.8714142,2.880647
1.8101695,2.837783
1.8771372,3.162331
1.833241,3.1781094
1.880794,3.0949833
1.6844759,2.850377
1.8907849,2.8629239
1.7778928,3.043117
1.7753885,2.9713447
1.8745973,2.8961172
2.023001,2.8576176
1.8646201,3.0782254
1.7348741,3.0483036
1.8237636,2.9698684
1.8163478,3.0779207
1.7287744,2.9048243
1.6836793,3.089823
1.9881827,3.0489187
2.0375903,2.9723666
1.7458446,2.810201
1.8580649,3.1407583
1.8451793,2.9157276
1.6709783,3.0933766
2.0427308,3.0743132
1.8811939,2.9797554
2.0306187,2.9797554
2.050851,3.1283772
2.0179539,2.8364534
1.9363654,2.9654655
2.0413136,3.0228748
1.9816992,3.0228748
1.7656045,2.9331768
1.7124219,2.9331768
1.95788,3.0579975
1.9463587,3.0579975
1.8660921,2.9436235
1.812049,3.0610175
1.8663881,2.8387337
1.853815,2.8069
1.7273958,2.8069
1.8891041,2.8434472
1.7610316,2.9129462
1.7013845,2.9595015
1.8737867,2.8561554
1.7846102,3.050526
1.9686949,2.957951
1.9600103,2.9599488
1.7272763,2.8981845
2.0181806,3.142857
1.8808957,3.0612226
1.8395066,3.0881383
2.0413032,3.0981836
1.8487908,2.977864
1.8622433,2.9928524
1.7375426,2.9928524
1.7644724,2.8739164
1.9618695,3.1260285
1.7099603,3.1732202
1.7010942,3.0789218
1.8715423,3.1088917
1.7414945,3.1088917
1.7799228,2.8920393
1.859291,2.8329248
1.6881241,3.1794682
1.9315553,2.9223356
1.8378652,2.9278526
1.9361665,3.173345
1.9114385,2.902236
1.8508692,2.9570112
1.6800337,3.0831017
1.6784159,2.8220878
2.0074432,2.9095356
1.8556654,3.0900173
1.7122588,2.8850489
1.7061043,2.8850489
1.774458,2.8733006
1.6760021,2.9563036
1.7388544,2.9529667
1.7063253,2.9685807
1.7120552,3.1546335
1.6955612,3.0567725
1.7438166,2.9015913
1.8387198,2.8181865
1.942618,2.9429586
1.7532127,2.9429586
1.9718305,2.908405
1.870487,3.0435507
1.7675465,3.1535578
1.7941331,3.1535578
1.7250464,2.8530266
1.8698866,3.0217214
1.6866038,3.0217214
1.9605607,2.8903534
1.917502,2.8193898
1.8444105,3.0842187
1.9108431,2.908704
1.9356248,2.908704
1.7080202,3.140756
1.7590728,3.1348543
1.7115648,3.1918585
1.7789533,3.0658271
1.692617,3.0750937
1.8616529,2.964814
1.9249738,2.964814
1.8732486,2.9721477
1.8457062,3.0345886
1.793591,2.9553802
2.0500765,3.126496
1.9184518,3.126496
1.8533518,3.0637288
1.7624559,3.0532544
1.6835909,2.838456
1.8079515,2.838456
1.6936623,3.0253181
1.7523308,2.8116014
1.7014093,2.8116014
1.7334712,2.9227068
1.7612709,2.9227068
1.9172591,2.9430017
